client_num,Card_Category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,use_chip,exp_type,Interest_earned,delinquent_acc,Revenue,week_nun2
801783108,Blue,350,1,113,26-Nov-23,Week-48,Q4,2023,1438.3,0,4833,69,0,Swipe,Entertainment,967,0,6150,48
802460433,Blue,200,1,136,26-Nov-23,Week-48,Q4,2023,1438.3,0,2607,37,0,Swipe,Grocery,626,0,3433,48
805461783,Blue,95,0,151,26-Nov-23,Week-48,Q4,2023,1438.3,0,4735,87,0,Swipe,Fuel,426,0,5256,48
806637558,Blue,125,1,90,26-Nov-23,Week-48,Q4,2023,1438.3,0,1539,40,0,Swipe,Grocery,185,0,1849,48
806908608,Blue,245,0,74,26-Nov-23,Week-48,Q4,2023,1438.3,0,3942,78,0,Swipe,Fuel,512,0,4699,48
807587433,Blue,100,1,112,03-Dec-23,Week-49,Q4,2023,1438.3,0,2229,40,0,Swipe,Fuel,178,0,2507,49
808669083,Blue,300,1,70,03-Dec-23,Week-49,Q4,2023,1438.3,0,5015,68,0,Swipe,Food,602,0,5917,49
809342208,Blue,390,0,105,03-Dec-23,Week-49,Q4,2023,1438.3,0,2005,47,0,Swipe,Fuel,301,0,2696,49
811005858,Blue,440,0,119,03-Dec-23,Week-49,Q4,2023,1438.3,0,2914,70,0,Swipe,Entertainment,233,0,3587,49
812406183,Blue,200,0,94,03-Dec-23,Week-49,Q4,2023,1438.3,0,2207,41,0,Swipe,Grocery,419,0,2826,49
812441358,Blue,405,1,102,10-Dec-23,Week-50,Q4,2023,1438.3,0,2660,89,0,Swipe,Entertainment,692,0,3757,50
813499458,Blue,440,1,55,10-Dec-23,Week-50,Q4,2023,1438.3,0,2132,31,0,Swipe,Entertainment,405,0,2977,50
815315058,Blue,465,1,121,10-Dec-23,Week-50,Q4,2023,1438.3,0,2520,45,0,Swipe,Grocery,403,0,3388,50
815772333,Blue,290,1,76,10-Dec-23,Week-50,Q4,2023,1438.3,0,4059,89,0,Swipe,Travel,731,0,5080,50
815845758,Blue,425,1,108,10-Dec-23,Week-50,Q4,2023,1438.3,0,1354,24,0,Swipe,Entertainment,81,0,1860,50
816086508,Blue,150,0,113,10-Dec-23,Week-50,Q4,2023,1438.3,0,4624,73,0,Swipe,Entertainment,509,0,5283,50
816829608,Blue,195,1,100,10-Dec-23,Week-50,Q4,2023,1438.3,0,1495,39,0,Swipe,Fuel,194,0,1884,50
818901708,Blue,340,0,84,17-Dec-23,Week-51,Q4,2023,1438.3,0,4539,90,0,Swipe,Grocery,272,0,5151,51
821351958,Blue,250,0,65,17-Dec-23,Week-51,Q4,2023,1438.3,0,3308,54,0,Swipe,Entertainment,827,0,4385,51
821797008,Blue,250,0,121,17-Dec-23,Week-51,Q4,2023,1438.3,0,815,21,0,Swipe,Travel,179,0,1244,51
826421958,Blue,430,1,71,24-Dec-23,Week-52,Q4,2023,1438.3,0,1843,44,0,Swipe,Food,313,0,2586,52
708205083,Blue,125,1,151,01-Jan-23,Week-1,Q1,2023,1438.3,0,4815,81,0,Chip,Travel,337,1,5277,1
708357183,Blue,300,1,139,01-Jan-23,Week-1,Q1,2023,1438.3,0,3511,64,0,Chip,Fuel,702,0,4513,1
708621408,Blue,245,1,99,08-Jan-23,Week-2,Q1,2023,1438.3,0,4173,82,0,Chip,Food,1002,1,5420,2
708731658,Blue,175,1,88,08-Jan-23,Week-2,Q1,2023,1438.3,0,1587,42,0,Chip,Grocery,143,0,1905,2
708801108,Blue,350,0,78,08-Jan-23,Week-2,Q1,2023,1438.3,0,2113,38,0,Chip,Bills,232,0,2695,2
709169133,Blue,95,1,111,15-Jan-23,Week-3,Q1,2023,1438.3,0,3995,82,0,Chip,Food,999,0,5089,3
709276908,Blue,445,0,144,22-Jan-23,Week-4,Q1,2023,1438.3,0,3990,75,0,Chip,Bills,1157,1,5592,4
709285683,Blue,320,1,127,22-Jan-23,Week-4,Q1,2023,1438.3,0,4509,74,0,Chip,Grocery,586,0,5415,4
709486158,Blue,245,0,94,22-Jan-23,Week-4,Q1,2023,1438.3,0,4530,72,0,Chip,Bills,272,0,5047,4
709857033,Blue,225,0,67,29-Jan-23,Week-5,Q1,2023,1438.3,0,4148,84,0,Chip,Bills,415,0,4788,5
710197308,Blue,465,0,76,05-Feb-23,Week-6,Q1,2023,1438.3,0,4089,73,0,Chip,Fuel,940,0,5494,6
710461083,Blue,140,0,104,05-Feb-23,Week-6,Q1,2023,1438.3,0,4333,84,0,Chip,Fuel,520,0,4993,6
710533233,Blue,370,1,106,12-Feb-23,Week-7,Q1,2023,1438.3,0,2139,47,0,Chip,Fuel,620,0,3129,7
711017433,Blue,415,0,140,19-Feb-23,Week-8,Q1,2023,1438.3,0,4416,68,0,Chip,Bills,486,0,5317,8
711430908,Blue,375,1,80,26-Feb-23,Week-9,Q1,2023,1438.3,0,2153,35,0,Chip,Food,474,0,3002,9
711468708,Blue,470,1,72,26-Feb-23,Week-9,Q1,2023,1438.3,0,1986,52,0,Chip,Bills,576,0,3032,9
711657783,Blue,225,1,74,05-Mar-23,Week-10,Q1,2023,1438.3,0,4617,67,0,Chip,Bills,554,0,5396,10
711721458,Blue,225,1,84,05-Mar-23,Week-10,Q1,2023,1438.3,0,2329,43,0,Chip,Grocery,675,0,3229,10
711801933,Blue,290,0,118,05-Mar-23,Week-10,Q1,2023,1438.3,0,2092,42,0,Chip,Fuel,272,0,2654,10
712102983,Blue,280,0,86,12-Mar-23,Week-11,Q1,2023,1438.3,0,3832,87,0,Chip,Bills,1111,0,5223,11
712229283,Blue,375,0,111,12-Mar-23,Week-11,Q1,2023,1438.3,0,2306,46,0,Chip,Entertainment,161,0,2842,11
712578933,Blue,460,1,105,19-Mar-23,Week-12,Q1,2023,1438.3,0,2500,44,0,Chip,Entertainment,275,0,3235,12
712864683,Blue,470,0,90,26-Mar-23,Week-13,Q1,2023,1438.3,0,1693,37,0,Chip,Entertainment,237,0,2400,13
712920633,Blue,225,0,160,26-Mar-23,Week-13,Q1,2023,1438.3,0,4348,79,0,Chip,Bills,478,0,5051,13
713025558,Blue,470,1,76,26-Mar-23,Week-13,Q1,2023,1438.3,0,1935,47,0,Chip,Food,426,0,2831,13
713452533,Blue,400,1,150,09-Apr-23,Week-15,Q2,2023,1438.3,0,3427,64,0,Chip,Entertainment,343,0,4170,15
713608383,Blue,150,1,108,09-Apr-23,Week-15,Q2,2023,1438.3,0,1632,36,0,Chip,Fuel,343,1,2125,15
713613258,Blue,425,0,120,09-Apr-23,Week-15,Q2,2023,1438.3,0,4461,71,0,Chip,Food,892,1,5778,15
713679633,Blue,320,0,68,09-Apr-23,Week-15,Q2,2023,1438.3,0,1813,51,0,Chip,Entertainment,163,0,2296,15
713847858,Blue,300,1,114,16-Apr-23,Week-16,Q2,2023,1438.3,0,1849,43,0,Chip,Grocery,203,0,2352,16
714687858,Blue,245,1,76,30-Apr-23,Week-18,Q2,2023,1438.3,0,4538,82,0,Chip,Food,272,0,5055,18
714931458,Blue,250,1,93,07-May-23,Week-19,Q2,2023,1438.3,0,4102,78,0,Chip,Food,738,1,5090,19
714963558,Blue,445,1,75,07-May-23,Week-19,Q2,2023,1438.3,0,4374,71,0,Chip,Food,481,0,5300,19
715117008,Blue,475,0,61,07-May-23,Week-19,Q2,2023,1438.3,0,4596,82,0,Chip,Bills,552,0,5623,19
715767033,Blue,405,1,70,21-May-23,Week-21,Q2,2023,1438.3,0,4919,83,0,Chip,Bills,1328,0,6652,21
716177583,Blue,225,1,69,28-May-23,Week-22,Q2,2023,1438.3,0,4722,89,0,Chip,Entertainment,1039,0,5986,22
716292033,Blue,150,1,115,28-May-23,Week-22,Q2,2023,1438.3,0,4815,84,0,Chip,Bills,385,0,5350,22
716364408,Blue,125,0,119,04-Jun-23,Week-23,Q2,2023,1438.3,0,4155,62,0,Chip,Entertainment,956,0,5236,23
716856408,Blue,365,1,97,11-Jun-23,Week-24,Q2,2023,1438.3,0,2392,44,0,Chip,Fuel,383,0,3140,24
716982483,Blue,405,1,97,11-Jun-23,Week-24,Q2,2023,1438.3,0,4497,79,0,Chip,Food,1169,0,6071,24
717016833,Blue,355,0,82,11-Jun-23,Week-24,Q2,2023,1438.3,0,4282,69,0,Chip,Fuel,856,0,5493,24
717129333,Blue,380,1,93,18-Jun-23,Week-25,Q2,2023,1438.3,0,4434,73,0,Chip,Bills,1020,0,5834,25
718160358,Blue,465,1,110,02-Jul-23,Week-27,Q3,2023,1438.3,0,2492,35,0,Chip,Bills,723,0,3680,27
718205283,Blue,140,1,117,02-Jul-23,Week-27,Q3,2023,1438.3,0,5035,76,0,Chip,Grocery,1359,0,6534,27
718285308,Blue,360,1,106,02-Jul-23,Week-27,Q3,2023,1438.3,0,3576,55,0,Chip,Fuel,286,0,4222,27
718670808,Blue,190,1,117,09-Jul-23,Week-28,Q3,2023,1438.3,0,4817,81,0,Chip,Fuel,434,0,5441,28
718685358,Blue,300,0,73,09-Jul-23,Week-28,Q3,2023,1438.3,0,4488,84,0,Chip,Grocery,449,0,5237,28
718766058,Blue,320,0,97,16-Jul-23,Week-29,Q3,2023,1438.3,0,2123,37,0,Chip,Fuel,234,0,2677,29
718890933,Blue,405,1,112,16-Jul-23,Week-29,Q3,2023,1438.3,0,2429,38,0,Chip,Fuel,559,0,3393,29
719268333,Blue,355,1,111,23-Jul-23,Week-30,Q3,2023,1438.3,0,4205,88,0,Chip,Entertainment,252,0,4812,30
719613783,Blue,250,0,72,30-Jul-23,Week-31,Q3,2023,1438.3,0,4211,64,0,Chip,Entertainment,337,0,4798,31
720049083,Blue,125,0,78,06-Aug-23,Week-32,Q3,2023,1438.3,0,2355,47,0,Chip,Bills,165,0,2645,32
720491958,Blue,285,1,101,13-Aug-23,Week-33,Q3,2023,1438.3,0,4302,74,0,Chip,Fuel,430,0,5017,33
758086458,Blue,250,1,113,03-Sep-23,Week-36,Q3,2023,1438.3,0,4111,62,0,Chip,Bills,699,0,5060,36
771079833,Blue,410,1,114,17-Sep-23,Week-38,Q3,2023,1438.3,0,4332,78,0,Chip,Grocery,693,0,5435,38
771431133,Blue,300,1,119,17-Sep-23,Week-38,Q3,2023,1438.3,0,3778,69,0,Chip,Entertainment,302,0,4380,38
771733608,Blue,380,1,79,17-Sep-23,Week-38,Q3,2023,1438.3,0,2276,40,0,Chip,Fuel,410,0,3066,38
778567983,Blue,465,0,59,01-Oct-23,Week-40,Q4,2023,1438.3,0,4512,77,0,Chip,Fuel,1128,0,6105,40
779530908,Blue,435,1,50,08-Oct-23,Week-41,Q4,2023,1438.3,0,1897,58,0,Chip,Bills,417,0,2749,41
779926608,Blue,95,0,82,15-Oct-23,Week-42,Q4,2023,1438.3,0,4697,82,0,Chip,Bills,939,0,5731,42
787665258,Blue,385,1,77,29-Oct-23,Week-44,Q4,2023,1438.3,0,2393,36,0,Chip,Grocery,407,0,3185,44
788866983,Blue,410,1,67,29-Oct-23,Week-44,Q4,2023,1438.3,0,3383,61,0,Chip,Bills,710,0,4503,44
789945933,Blue,150,0,116,12-Nov-23,Week-46,Q4,2023,1438.3,0,3560,67,0,Chip,Travel,819,1,4529,46
793345008,Blue,465,0,95,12-Nov-23,Week-46,Q4,2023,1438.3,0,4287,80,0,Chip,Grocery,857,0,5609,46
797668983,Blue,125,1,87,19-Nov-23,Week-47,Q4,2023,1438.3,0,4396,70,0,Chip,Fuel,791,0,5312,47
813807258,Blue,355,1,86,10-Dec-23,Week-50,Q4,2023,1438.3,0,4670,82,0,Chip,Entertainment,981,0,6006,50
814845933,Blue,380,0,111,10-Dec-23,Week-50,Q4,2023,1438.3,0,3628,74,0,Chip,Grocery,399,0,4407,50
815324433,Blue,350,0,86,10-Dec-23,Week-50,Q4,2023,1438.3,0,4200,86,0,Chip,Bills,798,0,5348,50
815767983,Blue,440,0,112,10-Dec-23,Week-50,Q4,2023,1438.3,0,4869,66,0,Chip,Grocery,292,0,5601,50
817892208,Blue,470,0,104,17-Dec-23,Week-51,Q4,2023,1438.3,0,4006,72,0,Chip,Fuel,801,0,5277,51
821424483,Blue,125,0,136,17-Dec-23,Week-51,Q4,2023,1438.3,0,4242,70,0,Chip,Bills,467,0,4834,51
826261008,Blue,200,1,91,24-Dec-23,Week-52,Q4,2023,1438.3,0,2054,46,0,Chip,Travel,164,0,2418,52
708085458,Blue,250,1,150,01-Jan-23,Week-1,Q1,2023,1438.3,0,3940,82,0,Online,Grocery,236,0,4426,1
709495833,Blue,445,0,113,22-Jan-23,Week-4,Q1,2023,1438.3,0,1944,36,0,Online,Fuel,564,0,2953,4
711671058,Blue,220,1,71,05-Mar-23,Week-10,Q1,2023,1438.3,0,2171,38,0,Online,Entertainment,608,0,2999,10
711935283,Blue,320,1,95,05-Mar-23,Week-10,Q1,2023,1438.3,0,1427,36,0,Online,Entertainment,357,1,2104,10
712161858,Blue,455,1,72,12-Mar-23,Week-11,Q1,2023,1438.3,0,2244,54,0,Online,Entertainment,606,0,3305,11
712807758,Blue,245,1,130,26-Mar-23,Week-13,Q1,2023,1438.3,0,2476,32,0,Online,Bills,347,0,3068,13
712982808,Blue,380,1,109,26-Mar-23,Week-13,Q1,2023,1438.3,0,2388,42,0,Online,Fuel,693,0,3461,13
713578608,Blue,110,1,73,09-Apr-23,Week-15,Q2,2023,1438.3,0,4082,82,0,Online,Entertainment,776,0,4968,15
713730933,Blue,490,1,101,09-Apr-23,Week-15,Q2,2023,1438.3,0,1739,44,0,Online,Bills,330,0,2559,15
714287583,Blue,380,1,98,23-Apr-23,Week-17,Q2,2023,1438.3,0,1852,38,0,Online,Bills,167,0,2399,17
714492783,Blue,225,0,101,30-Apr-23,Week-18,Q2,2023,1438.3,0,1517,38,0,Online,Food,167,0,1909,18
714571008,Blue,460,1,131,30-Apr-23,Week-18,Q2,2023,1438.3,0,4553,78,0,Online,Grocery,1047,0,6060,18
716444733,Blue,150,0,91,04-Jun-23,Week-23,Q2,2023,1438.3,0,4271,79,0,Online,Entertainment,256,0,4677,23
716901858,Blue,95,1,118,11-Jun-23,Week-24,Q2,2023,1438.3,0,3691,77,0,Online,Bills,332,0,4118,24
719363283,Blue,125,1,77,23-Jul-23,Week-30,Q3,2023,1438.3,0,1904,47,0,Online,Entertainment,248,0,2277,30
766795983,Blue,200,1,67,10-Sep-23,Week-37,Q3,2023,1438.3,0,4692,91,0,Online,Bills,1126,0,6018,37
772127508,Blue,430,1,89,24-Sep-23,Week-39,Q3,2023,1438.3,0,2614,49,0,Online,Grocery,523,0,3567,39
774588633,Blue,100,0,72,01-Oct-23,Week-40,Q4,2023,1438.3,0,4928,84,0,Online,Grocery,788,0,5816,40
778924158,Blue,175,0,114,08-Oct-23,Week-41,Q4,2023,1438.3,0,3749,77,0,Online,Bills,637,0,4561,41
779130108,Blue,250,0,134,08-Oct-23,Week-41,Q4,2023,1438.3,0,2527,49,0,Online,Entertainment,404,0,3181,41
779844408,Blue,245,0,88,15-Oct-23,Week-42,Q4,2023,1438.3,0,2137,40,0,Online,Food,363,0,2745,42
788122533,Blue,475,0,145,29-Oct-23,Week-44,Q4,2023,1438.3,0,1336,32,0,Online,Entertainment,107,0,1918,44
804668658,Blue,125,1,120,26-Nov-23,Week-48,Q4,2023,1438.3,0,947,20,0,Online,Bills,66,0,1138,48
809846283,Blue,100,1,41,03-Dec-23,Week-49,Q4,2023,1438.3,0,4154,78,0,Online,Entertainment,1080,0,5334,49
708123033,Silver,355,0,78,01-Jan-23,Week-1,Q1,2023,11463,0,14511,105,0,Swipe,Fuel,3047,0,17913,1
708248358,Silver,200,1,67,01-Jan-23,Week-1,Q1,2023,29937,0,14863,109,0,Online,Bills,1932,0,16995,1
708385533,Silver,335,1,99,01-Jan-23,Week-1,Q1,2023,11059,0,9524,80,0,Chip,Grocery,1524,0,11383,1
708428958,Gold,345,0,110,01-Jan-23,Week-1,Q1,2023,34516,0,9179,113,0,Swipe,Bills,2019,0,11543,1
708500883,Silver,350,0,118,01-Jan-23,Week-1,Q1,2023,17812,0,8379,106,0,Swipe,Fuel,1424,0,10153,1
708502908,Silver,455,0,115,01-Jan-23,Week-1,Q1,2023,26218,0,3925,88,0,Swipe,Fuel,785,0,5165,1
708564858,Gold,390,1,124,08-Jan-23,Week-2,Q1,2023,34516,0,9338,73,0,Chip,Travel,2241,0,11969,2
708662583,Silver,300,1,93,08-Jan-23,Week-2,Q1,2023,27945,0,8345,70,0,Swipe,Food,918,0,9563,2
708687483,Silver,250,1,65,08-Jan-23,Week-2,Q1,2023,13626,0,1711,30,0,Chip,Food,222,0,2183,2
708871158,Silver,250,1,101,08-Jan-23,Week-2,Q1,2023,28701,0,3516,57,0,Swipe,Entertainment,598,0,4364,2
708876183,Silver,370,1,98,08-Jan-23,Week-2,Q1,2023,28673,0,3722,69,0,Swipe,Fuel,409,0,4501,2
708974283,Silver,340,1,106,15-Jan-23,Week-3,Q1,2023,18142,0,15427,95,0,Chip,Travel,1851,0,17618,3
709015833,Silver,395,1,66,15-Jan-23,Week-3,Q1,2023,34516,0,12920,132,0,Chip,Fuel,3488,0,16803,3
709311633,Silver,150,0,103,22-Jan-23,Week-4,Q1,2023,27000,0,1209,39,0,Swipe,Bills,145,0,1504,4
709319658,Platinum,470,0,75,22-Jan-23,Week-4,Q1,2023,15987,0,7681,71,0,Swipe,Bills,768,0,8919,4
709523508,Silver,245,1,68,22-Jan-23,Week-4,Q1,2023,11097,0,4836,83,0,Chip,Travel,870,0,5951,4
709587783,Silver,125,1,92,22-Jan-23,Week-4,Q1,2023,25133,0,4033,73,0,Swipe,Bills,323,0,4481,4
709816158,Silver,455,1,97,29-Jan-23,Week-5,Q1,2023,34516,0,2183,60,0,Swipe,Food,502,0,3140,5
709996833,Silver,450,1,135,29-Jan-23,Week-5,Q1,2023,12359,0,7528,70,0,Chip,Travel,1204,0,9182,5
710066133,Silver,125,1,50,29-Jan-23,Week-5,Q1,2023,12833,0,9619,75,0,Chip,Bills,2116,0,11860,5
710383158,Silver,175,0,91,05-Feb-23,Week-6,Q1,2023,34516,0,1506,47,0,Swipe,Entertainment,271,0,1952,6
710710233,Silver,300,0,107,12-Feb-23,Week-7,Q1,2023,34516,0,15560,100,0,Chip,Travel,1867,0,17727,7
710809833,Silver,450,1,56,12-Feb-23,Week-7,Q1,2023,34516,0,3193,53,0,Swipe,Bills,639,0,4282,7
710813733,Gold,340,0,77,12-Feb-23,Week-7,Q1,2023,33791,0,1546,41,0,Swipe,Bills,294,0,2180,7
710858658,Silver,250,1,88,19-Feb-23,Week-8,Q1,2023,10610,0,15050,108,0,Chip,Travel,3913,0,19213,8
710923533,Gold,450,1,133,19-Feb-23,Week-8,Q1,2023,34516,0,15611,127,0,Online,Travel,1561,0,17622,8
710980383,Silver,345,0,89,19-Feb-23,Week-8,Q1,2023,34516,0,6361,74,0,Chip,Grocery,1527,0,8233,8
711096633,Silver,150,1,112,19-Feb-23,Week-8,Q1,2023,12203,0,8600,94,0,Chip,Fuel,946,0,9696,8
711111633,Silver,460,0,112,19-Feb-23,Week-8,Q1,2023,21681,0,3844,75,0,Online,Entertainment,500,0,4804,8
711205758,Silver,430,0,115,19-Feb-23,Week-8,Q1,2023,34516,0,2534,43,0,Swipe,Entertainment,532,1,3496,8
711283008,Silver,460,0,138,26-Feb-23,Week-9,Q1,2023,34516,0,16019,105,0,Chip,Travel,1442,0,17921,9
711311883,Silver,220,1,105,26-Feb-23,Week-9,Q1,2023,13994,0,3299,63,0,Chip,Fuel,495,1,4014,9
711600033,Silver,200,0,164,26-Feb-23,Week-9,Q1,2023,10729,0,14364,108,0,Chip,Food,2011,0,16575,9
711655683,Silver,345,1,119,05-Mar-23,Week-10,Q1,2023,25991,0,2996,62,0,Chip,Food,719,0,4060,10
711764733,Silver,480,0,91,05-Mar-23,Week-10,Q1,2023,19704,0,7766,81,0,Swipe,Grocery,1320,0,9566,10
712030833,Silver,425,0,164,12-Mar-23,Week-11,Q1,2023,34516,0,691,15,0,Swipe,Travel,90,0,1206,11
712215258,Silver,100,1,91,12-Mar-23,Week-11,Q1,2023,18386,0,1298,22,0,Swipe,Bills,91,0,1489,11
712438308,Platinum,440,0,78,19-Mar-23,Week-12,Q1,2023,7469,0,16730,122,0,Chip,Bills,4517,0,21687,12
712766208,Silver,200,0,74,26-Mar-23,Week-13,Q1,2023,34516,0,8603,84,0,Chip,Travel,1290,0,10093,13
712934583,Silver,95,1,104,26-Mar-23,Week-13,Q1,2023,11879,0,3490,62,0,Chip,Entertainment,977,0,4562,13
712941483,Silver,150,0,77,26-Mar-23,Week-13,Q1,2023,3735,0,6826,61,0,Chip,Travel,1092,0,8068,13
712948383,Gold,350,0,98,26-Mar-23,Week-13,Q1,2023,34516,0,7396,100,0,Swipe,Food,1109,0,8855,13
713000058,Silver,300,0,151,26-Mar-23,Week-13,Q1,2023,16406,0,4075,75,0,Online,Bills,448,0,4823,13
713021208,Silver,190,0,83,26-Mar-23,Week-13,Q1,2023,34516,0,1353,40,0,Swipe,Fuel,203,0,1746,13
713197308,Silver,300,1,79,02-Apr-23,Week-14,Q2,2023,6224,0,7612,82,0,Swipe,Entertainment,1370,0,9282,14
713206683,Silver,385,1,56,02-Apr-23,Week-14,Q2,2023,34516,0,1028,26,0,Swipe,Entertainment,93,0,1506,14
713271708,Silver,415,0,93,02-Apr-23,Week-14,Q2,2023,12685,0,4454,74,0,Swipe,Grocery,624,0,5493,14
713315433,Silver,125,1,147,02-Apr-23,Week-14,Q2,2023,18571,0,15802,118,0,Chip,Travel,1580,0,17507,14
713389233,Silver,325,1,88,02-Apr-23,Week-14,Q2,2023,31631,0,3418,58,0,Chip,Bills,273,0,4016,14
713691633,Gold,370,0,94,09-Apr-23,Week-15,Q2,2023,3076,0,15514,123,0,Online,Food,2793,0,18677,15
713870958,Platinum,125,1,76,16-Apr-23,Week-16,Q2,2023,34516,0,8416,93,0,Swipe,Bills,1936,0,10477,16
713965683,Platinum,460,1,83,16-Apr-23,Week-16,Q2,2023,4380,0,17258,121,0,Chip,Bills,3797,0,21515,16
714003483,Platinum,415,1,69,16-Apr-23,Week-16,Q2,2023,7539,0,15293,129,0,Swipe,Fuel,3212,0,18920,16
714022833,Silver,435,1,97,16-Apr-23,Week-16,Q2,2023,17909,0,5977,58,0,Chip,Travel,717,0,7129,16
714425283,Silver,340,1,80,23-Apr-23,Week-17,Q2,2023,19962,0,14703,119,0,Swipe,Grocery,3529,0,18572,17
714548733,Silver,200,1,108,30-Apr-23,Week-18,Q2,2023,34516,0,2655,64,0,Swipe,Entertainment,743,0,3598,18
714577233,Silver,150,1,80,30-Apr-23,Week-18,Q2,2023,4755,0,15999,109,0,Swipe,Entertainment,960,0,17109,18
714682233,Gold,285,0,92,30-Apr-23,Week-18,Q2,2023,9959,0,14948,125,0,Swipe,Entertainment,4335,0,19568,18
714708183,Silver,220,1,75,30-Apr-23,Week-18,Q2,2023,30186,0,4070,74,0,Chip,Entertainment,1180,0,5470,18
714710733,Silver,335,0,77,30-Apr-23,Week-18,Q2,2023,5611,0,16557,120,0,Chip,Travel,4470,0,21362,18
714757083,Silver,225,0,117,30-Apr-23,Week-18,Q2,2023,29076,0,8765,84,0,Chip,Travel,2454,0,11444,18
714945708,Silver,245,0,135,07-May-23,Week-19,Q2,2023,15977,0,7745,64,0,Chip,Travel,542,0,8532,19
715496058,Gold,450,0,81,21-May-23,Week-21,Q2,2023,15987,0,7832,73,0,Swipe,Entertainment,2193,0,10475,21
715599633,Silver,125,1,111,21-May-23,Week-21,Q2,2023,34516,0,7686,89,0,Swipe,Grocery,692,0,8503,21
715645908,Gold,175,1,73,21-May-23,Week-21,Q2,2023,34516,0,8480,71,0,Chip,Grocery,2290,0,10945,21
715713408,Gold,410,1,92,21-May-23,Week-21,Q2,2023,15987,0,15853,117,0,Chip,Food,4122,0,20385,21
716040783,Silver,245,1,73,28-May-23,Week-22,Q2,2023,14521,0,4178,66,0,Swipe,Grocery,627,0,5050,22
716106108,Silver,200,1,79,28-May-23,Week-22,Q2,2023,34516,0,13376,129,0,Swipe,Bills,3612,1,17188,22
716430933,Platinum,420,0,75,04-Jun-23,Week-23,Q2,2023,3973,0,13740,131,0,Swipe,Bills,2198,0,16358,23
716441058,Silver,300,1,76,04-Jun-23,Week-23,Q2,2023,14416,0,13820,99,0,Swipe,Grocery,3870,0,17990,23
716644008,Silver,355,1,113,04-Jun-23,Week-23,Q2,2023,34516,0,9931,70,0,Chip,Travel,2086,0,12372,23
717177783,Silver,125,1,87,18-Jun-23,Week-25,Q2,2023,13313,0,15549,121,0,Swipe,Fuel,3110,0,18784,25
717332733,Silver,250,0,112,18-Jun-23,Week-25,Q2,2023,34516,0,2851,80,0,Swipe,Grocery,513,0,3614,25
717389433,Silver,300,0,106,18-Jun-23,Week-25,Q2,2023,33371,0,3638,67,0,Chip,Fuel,873,0,4811,25
717464958,Silver,300,1,94,18-Jun-23,Week-25,Q2,2023,10858,0,14475,111,0,Chip,Food,3329,0,18104,25
717482658,Silver,250,1,133,18-Jun-23,Week-25,Q2,2023,18022,0,14485,106,0,Chip,Travel,1014,0,15749,25
717571683,Gold,150,0,78,25-Jun-23,Week-26,Q2,2023,23981,0,4536,61,0,Swipe,Food,998,0,5684,26
717658758,Silver,245,1,69,25-Jun-23,Week-26,Q2,2023,34516,0,7962,99,0,Swipe,Bills,1991,0,10198,26
717661908,Silver,100,1,117,25-Jun-23,Week-26,Q2,2023,34516,0,2681,55,0,Swipe,Fuel,724,0,3505,26
717714633,Gold,270,0,106,25-Jun-23,Week-26,Q2,2023,14938,0,15277,131,0,Online,Travel,4430,0,19977,26
717793983,Silver,390,1,111,25-Jun-23,Week-26,Q2,2023,18128,0,2503,49,0,Chip,Bills,476,0,3369,26
717898758,Silver,125,1,112,25-Jun-23,Week-26,Q2,2023,12207,0,5838,74,0,Swipe,Food,1518,0,7481,26
718170033,Silver,100,1,84,02-Jul-23,Week-27,Q3,2023,8348,0,15905,111,0,Chip,Travel,3976,0,19981,27
718279008,Silver,425,1,91,02-Jul-23,Week-27,Q3,2023,25276,0,2282,38,0,Swipe,Entertainment,434,0,3141,27
718353633,Gold,465,1,107,09-Jul-23,Week-28,Q3,2023,34516,0,5547,75,0,Swipe,Bills,721,0,6733,28
718357458,Gold,455,1,42,09-Jul-23,Week-28,Q3,2023,3862,0,15282,125,0,Swipe,Food,3973,0,19710,28
718458858,Silver,390,0,96,09-Jul-23,Week-28,Q3,2023,34516,0,3526,53,0,Swipe,Grocery,458,0,4374,28
718614183,Silver,100,1,103,09-Jul-23,Week-28,Q3,2023,13651,0,9772,71,0,Chip,Bills,2736,0,12608,28
718654533,Silver,390,1,87,09-Jul-23,Week-28,Q3,2023,12956,0,2492,56,0,Swipe,Bills,673,0,3555,28
718665033,Silver,100,1,66,09-Jul-23,Week-28,Q3,2023,34140,0,8177,76,0,Chip,Travel,1472,0,9749,28
718699683,Silver,125,0,74,09-Jul-23,Week-28,Q3,2023,34516,0,1733,54,0,Swipe,Food,312,0,2170,28
718759833,Silver,450,0,118,16-Jul-23,Week-29,Q3,2023,32643,0,1058,24,0,Swipe,Bills,95,0,1603,29
718808883,Silver,355,0,156,16-Jul-23,Week-29,Q3,2023,13565,0,3705,69,0,Swipe,Food,1000,0,5060,29
719071158,Platinum,425,0,134,16-Jul-23,Week-29,Q3,2023,34516,0,3901,54,0,Swipe,Food,1092,0,5418,29
719180958,Silver,320,1,83,16-Jul-23,Week-29,Q3,2023,21754,0,9105,104,0,Swipe,Fuel,2185,0,11610,29
719301258,Silver,220,1,97,23-Jul-23,Week-30,Q3,2023,15939,0,3982,68,0,Swipe,Bills,637,0,4839,30
